source_system,source_order_id,customer_mobile,customer_email,customer_name,order_date,amount_inr,items_count,category,store_id
loyalty,LOY-0000609,9943967488,saurabh.chatterjee493@rediffmail.com,Saurabh Chatterjee,2026-04-01 09:00:00,367.1,1,Sandwich,online
ecommerce,ECO-0000610,8354131177,kiran_singh1307@hotmail.com,Kiran Singh,2026-03-22 04:00:00,344.01,3,Pastry,online
pos,POS-0000611,9335002311,sapna_chatterjee356@hotmail.com,Sapna Chatterjee,2026-04-01 07:00:00,940.66,3,Sandwich,MUM-01
pos,POS-0000612,7981941725,hemant_bose641@hotmail.com,Hemant Bose,2026-01-01 18:00:00,329.92,1,Cappuccino,CHE-01
ecommerce,ECO-0000613,7351658374,prakash_pillai1047@rediffmail.com,Prakash Pillai,2026-03-23 04:00:00,975.81,2,Merchandise,online
pos,POS-0000614,9542112203,ashoksubramanian1450@gmail.com,Ashok Subramanian,2026-05-03 06:00:00,1155.06,2,Coffee Beans 250g,MUM-02
ecommerce,ECO-0000615,7315392552,neha_pillai339@gmail.com,Neha Pillai,2026-05-14 05:00:00,322.61,1,Cappuccino,online
pos,POS-0000616,9874949743,sapnachatterjee1322@outlook.com,Sapna Chatterjee,2026-03-22 09:00:00,340.52,1,Sandwich,MUM-02
ecommerce,ECO-0000617,9646698085,meera_khanna509@yahoo.com,Meera Khanna,2026-01-25 12:00:00,1415.19,1,Merchandise,online
pos,POS-0000618,9722001473,ananya.choudhary1050@outlook.com,Ananya Choudhary,2026-03-21 07:00:00,433.35,3,Pastry,PUN-01
loyalty,LOY-0000619,9181773352,rakesh.verma1279@rediffmail.com,Rakesh Verma,2026-03-31 11:00:00,272.3,1,Cappuccino,online
pos,POS-0000620,9669125052,rahul.yadav317@gmail.com,Rahul Yadav,2026-04-17 17:00:00,966.94,4,Sandwich,MUM-02
loyalty,LOY-0000621,9291563587,saurabh.bansal938@gmail.com,Saurabh Bansal,2026-01-16 01:00:00,588.39,2,Cold Brew,online
pos,POS-0000622,7659389535,rohan_subramanian1272@rediffmail.com,Rohan Subramanian,2026-03-10 04:00:00,129.74,1,Pastry,HYD-01
pos,POS-0000623,9542258792,aarti.agarwal78@rediffmail.com,Aarti Agarwal,2026-02-21 21:00:00,578.05,2,Sandwich,HYD-01
loyalty,LOY-0000624,9080760739,priyagupta842@outlook.com,Priya Gupta,2026-05-14 07:00:00,350.81,1,Cold Brew,online
ecommerce,ECO-0000625,7636151877,yashgupta42@rediffmail.com,Yash Gupta,2026-03-12 10:00:00,749.28,1,Coffee Beans 250g,online
pos,POS-0000626,7420519500,suresh_trivedi1247@rediffmail.com,Suresh Trivedi,2025-07-10 02:00:00,145.55,1,Pastry,BLR-02
ecommerce,ECO-0000627,7344432353,nisha_kapoor1238@hotmail.com,Nisha Kapoor,2026-06-05 18:00:00,296.53,1,Cappuccino,online
pos,POS-0000628,7923006534,nitin.chatterjee954@outlook.com,Nitin Chatterjee,2026-06-06 13:00:00,575.58,1,Coffee Beans 250g,DEL-02
ecommerce,ECO-0000629,8353203167,naveenpandey918@rediffmail.com,Naveen Pandey,2026-05-13 09:00:00,9379.34,2,Bulk Order,online
ecommerce,ECO-0000630,9929901595,faisal_reddy110@gmail.com,Faisal Reddy,2026-05-04 14:00:00,273.58,1,Sandwich,online
pos,POS-0000631,7724482641,rekharoy1479@gmail.com,Rekha Roy,2026-05-28 07:00:00,244.24,1,Espresso,BLR-02
ecommerce,ECO-0000632,7001192373,aditya_pillai985@gmail.com,Aditya Pillai,2025-12-08 09:00:00,732.55,1,Coffee Beans 250g,online
ecommerce,ECO-0000633,9055456262,akashsaxena858@rediffmail.com,Akash Saxena,2026-05-22 12:00:00,1463.45,2,Coffee Beans 250g,online
pos,POS-0000634,7954021247,meera_tiwari1192@yahoo.com,Meera Tiwari,2026-04-09 10:00:00,421.64,2,Espresso,MUM-02
ecommerce,ECO-0000635,7926818877,karthik.trivedi308@hotmail.com,Karthik Trivedi,2026-04-01 11:00:00,824.72,3,Espresso,online
pos,POS-0000636,9614753446,mohan_chatterjee1339@gmail.com,Mohan Chatterjee,2026-03-04 21:00:00,2856.48,3,Merchandise,BLR-03
pos,POS-0000637,9066976628,nehakumar183@hotmail.com,Neha Kumar,2026-05-03 16:00:00,295.59,2,Pastry,CHE-01
pos,POS-0000638,7649226579,maheshsubramanian1473@rediffmail.com,Mahesh Subramanian,2026-02-17 08:00:00,260.2,2,Pastry,MUM-01
loyalty,LOY-0000639,8195684394,komal_verma921@hotmail.com,Komal Verma,2025-03-20 14:00:00,309.81,1,Espresso,online
loyalty,LOY-0000640,8025277936,smita_pillai1198@outlook.com,Smita Pillai,2026-03-23 10:00:00,3256.08,1,Bulk Order,online
pos,POS-0000641,7211775523,gauravdesai661@rediffmail.com,Gaurav Desai,2026-03-12 09:00:00,286.52,1,Espresso,CHE-01
pos,POS-0000642,9239537828,tara_roy801@outlook.com,Tara Roy,2026-03-15 19:00:00,522.59,4,Pastry,BLR-02
pos,POS-0000643,7288354174,neha_roy25@yahoo.com,Neha Roy,2026-04-30 00:00:00,556.76,3,Pastry,DEL-01
loyalty,LOY-0000644,7222366237,abhishekdas389@hotmail.com,Abhishek Das,2026-06-08 10:00:00,826.58,4,Pastry,online
ecommerce,ECO-0000645,9484312946,rekha.mehta1292@gmail.com,Rekha Mehta,2026-01-27 02:00:00,967.65,2,Coffee Beans 250g,online
pos,POS-0000646,7159296740,sanjay_roy1042@outlook.com,Sanjay Roy,2026-03-30 13:00:00,272.68,1,Espresso,MUM-01
loyalty,LOY-0000647,9033600962,faisalpatel24@rediffmail.com,Faisal Patel,2026-01-24 13:00:00,246.5,1,Cappuccino,online
loyalty,LOY-0000648,8479933406,pooja.nair153@yahoo.com,Pooja Nair,2026-05-17 23:00:00,241.56,1,Cappuccino,online
loyalty,LOY-0000649,8689158766,aditya_chatterjee1@outlook.com,Aditya Chatterjee,2026-04-07 21:00:00,343.15,1,Cappuccino,online
ecommerce,ECO-0000650,9187909781,sushma_yadav492@yahoo.com,Sushma Yadav,2026-01-29 07:00:00,450.06,2,Sandwich,online
loyalty,LOY-0000651,8177520600,mohan_roy1471@gmail.com,Mohan Roy,2026-03-30 11:00:00,687.87,1,Coffee Beans 250g,online
ecommerce,ECO-0000652,9657351134,rashmi.verma1053@yahoo.com,Rashmi Verma,2026-05-27 12:00:00,520.53,2,Cold Brew,online
pos,POS-0000653,8689158766,aditya_chatterjee1@outlook.com,Aditya Chatterjee,2026-05-31 01:00:00,643.14,3,Cappuccino,MUM-02
ecommerce,ECO-0000654,9646698085,meera_khanna509@yahoo.com,Meera Khanna,2025-12-29 02:00:00,301.11,1,Sandwich,online
loyalty,LOY-0000655,8594258222,sureshtiwari220@rediffmail.com,Suresh Tiwari,2026-05-19 05:00:00,701.53,3,Sandwich,online
loyalty,LOY-0000656,8129975481,rohan_kumar531@rediffmail.com,Rohan Kumar,2026-06-07 23:00:00,649.6,3,Sandwich,online
pos,POS-0000657,8573309258,asha_choudhary171@yahoo.com,Asha Choudhary,2026-05-10 04:00:00,1296.18,1,Merchandise,BLR-02
loyalty,LOY-0000658,9661913565,tara.khan1197@rediffmail.com,Tara Khan,2026-04-10 23:00:00,213.02,1,Pastry,online
pos,POS-0000659,9933663849,aishwarya_kumar433@outlook.com,Aishwarya Kumar,2026-04-17 00:00:00,4006.84,1,Bulk Order,PUN-01
loyalty,LOY-0000660,7588762783,rashmi.chatterjee1401@outlook.com,Rashmi Chatterjee,2026-03-02 08:00:00,1642.3,1,Bulk Order,online
pos,POS-0000661,8960020392,sonia_ali1254@gmail.com,Sonia Ali,2026-04-26 04:00:00,870.59,1,Merchandise,CHE-01
pos,POS-0000662,8003673648,smita.desai771@outlook.com,Smita Desai,2026-05-18 09:00:00,10946.5,3,Bulk Order,HYD-01
loyalty,LOY-0000663,9185883211,amit.malhotra58@yahoo.com,Amit Malhotra,2026-04-07 23:00:00,1285.61,4,Cold Brew,online
loyalty,LOY-0000664,7276292592,aishwarya.kapoor743@yahoo.com,Aishwarya Kapoor,2025-09-04 08:00:00,202.9,1,Sandwich,online
loyalty,LOY-0000665,8610358974,ishita_tiwari462@hotmail.com,Ishita Tiwari,2026-05-16 06:00:00,1464.2,2,Coffee Beans 250g,online
ecommerce,ECO-0000666,8269514615,akash_rao1081@outlook.com,Akash Rao,2026-02-27 22:00:00,1146.25,4,Sandwich,online
pos,POS-0000667,8242585689,jaya_naidu1336@hotmail.com,Jaya Naidu,2026-05-28 20:00:00,1319.36,1,Merchandise,MUM-01
ecommerce,ECO-0000668,7048591914,deepaktrivedi157@gmail.com,Deepak Trivedi,2026-01-24 20:00:00,516.35,2,Cappuccino,online
ecommerce,ECO-0000669,9234557403,karthikbansal683@rediffmail.com,Karthik Bansal,2025-12-01 18:00:00,238.32,2,Pastry,online
ecommerce,ECO-0000670,7891397175,bhavanaverma1435@rediffmail.com,Bhavana Verma,2026-02-20 23:00:00,528.62,1,Coffee Beans 250g,online
pos,POS-0000671,9470414538,lathasen659@hotmail.com,Latha Sen,2026-05-25 07:00:00,246.39,2,Pastry,BLR-03
ecommerce,ECO-0000672,8715690157,komal.sharma301@yahoo.com,Komal Sharma,2026-06-08 08:00:00,299.34,1,Sandwich,online
loyalty,LOY-0000673,7144420416,zara_bansal1135@gmail.com,Zara Bansal,2026-02-18 21:00:00,119.43,1,Pastry,online
ecommerce,ECO-0000674,7250985375,rahulhussain79@yahoo.com,Rahul Hussain,2026-05-14 03:00:00,293.95,1,Espresso,online
pos,POS-0000675,8946513393,aishwarya.sharma1102@outlook.com,Aishwarya Sharma,2025-11-12 05:00:00,1296.75,1,Bulk Order,BLR-01
pos,POS-0000676,8463627393,anjali.bhat689@yahoo.com,Anjali Bhat,2026-05-10 22:00:00,430.87,2,Espresso,DEL-01
ecommerce,ECO-0000677,8587804980,naveen.subramanian82@yahoo.com,Naveen Subramanian,2026-06-03 19:00:00,191.11,1,Espresso,online
pos,POS-0000678,9099329530,neha_sheikh1164@rediffmail.com,Neha Sheikh,2026-05-23 11:00:00,769.49,3,Cappuccino,CHE-01
loyalty,LOY-0000679,9189361219,aliya.singh468@hotmail.com,Aliya Singh,2026-06-03 03:00:00,290.45,1,Cappuccino,online
ecommerce,ECO-0000680,9993091959,anilroy764@outlook.com,Anil Roy,2026-04-08 02:00:00,308.27,1,Cold Brew,online
ecommerce,ECO-0000681,8805246598,rekha.qureshi250@hotmail.com,Rekha Qureshi,2026-03-20 17:00:00,498.09,2,Cold Brew,online
pos,POS-0000682,9531263127,komal_pandey119@outlook.com,Komal Pandey,2026-05-06 00:00:00,345.87,1,Sandwich,CHE-01
loyalty,LOY-0000683,9943967488,saurabh.chatterjee493@rediffmail.com,Saurabh Chatterjee,2026-04-15 08:00:00,255.96,1,Cold Brew,online
pos,POS-0000684,7840447155,kunal_yadav1127@outlook.com,Kunal Yadav,2026-05-30 04:00:00,8260.94,2,Bulk Order,DEL-01
loyalty,LOY-0000685,7845542535,vikram_sheikh931@outlook.com,Vikram Sheikh,2026-05-27 15:00:00,2198.11,3,Coffee Beans 250g,online
loyalty,LOY-0000686,9681668327,akashmukherjee499@hotmail.com,Akash Mukherjee,2025-12-19 21:00:00,331.8,1,Cappuccino,online
ecommerce,ECO-0000687,9476357044,pratiksha_qureshi1310@rediffmail.com,Pratiksha Qureshi,2026-04-10 07:00:00,379.58,1,Cold Brew,online
ecommerce,ECO-0000688,8106857568,pratiksha.banerjee607@rediffmail.com,Pratiksha Banerjee,2026-01-03 09:00:00,194.93,1,Espresso,online
loyalty,LOY-0000689,7609142138,mohanali136@gmail.com,Mohan Ali,2026-05-29 06:00:00,386.63,2,Sandwich,online
pos,POS-0000690,7314780673,pratiksha.qureshi1143@yahoo.com,Pratiksha Qureshi,2025-12-25 18:00:00,305.46,1,Sandwich,CHE-01
loyalty,LOY-0000691,9058886427,rohansubramanian991@hotmail.com,Rohan Subramanian,2026-03-07 22:00:00,474.02,1,Coffee Beans 250g,online
ecommerce,ECO-0000692,7164429261,smita.saxena866@gmail.com,Smita Saxena,2026-04-10 09:00:00,730.38,1,Coffee Beans 250g,online
pos,POS-0000693,7924925230,ashokbose713@gmail.com,Ashok Bose,2026-05-27 14:00:00,889.35,3,Sandwich,PUN-01
ecommerce,ECO-0000694,7722232074,mohan_naidu302@hotmail.com,Mohan Naidu,2026-03-31 00:00:00,268.49,1,Cappuccino,online
loyalty,LOY-0000695,7910685152,sanjayjoshi1074@hotmail.com,Sanjay Joshi,2026-03-08 17:00:00,1380.82,2,Coffee Beans 250g,online
ecommerce,ECO-0000696,7476325174,ananya_pillai422@yahoo.com,Ananya Pillai,2026-03-24 16:00:00,375.97,3,Pastry,online
loyalty,LOY-0000697,8154937041,tara_reddy1448@outlook.com,Tara Reddy,2026-01-06 22:00:00,1317.19,2,Merchandise,online
loyalty,LOY-0000698,9502068157,omarsubramanian1203@rediffmail.com,Omar Subramanian,2026-04-05 00:00:00,1074.83,2,Merchandise,online
pos,POS-0000699,7838246955,yashkumar1455@yahoo.com,Yash Kumar,2026-02-28 06:00:00,194.89,1,Espresso,HYD-01
loyalty,LOY-0000700,8594258222,sureshtiwari220@rediffmail.com,Suresh Tiwari,2026-05-11 01:00:00,328.69,1,Cold Brew,online
pos,POS-0000701,8858277208,bhavana_ahmed557@yahoo.com,Bhavana Ahmed,2026-03-29 08:00:00,1026.93,1,Merchandise,DEL-01
loyalty,LOY-0000702,9014149621,rashmi_banerjee1070@outlook.com,Rashmi Banerjee,2026-05-12 13:00:00,675.67,1,Coffee Beans 250g,online
ecommerce,ECO-0000703,9495911508,tarasaxena94@rediffmail.com,Tara Saxena,2026-04-19 16:00:00,289.5,1,Cold Brew,online
pos,POS-0000704,7260458819,anil_banerjee297@hotmail.com,Anil Banerjee,2025-11-10 07:00:00,557.51,1,Merchandise,PUN-01
pos,POS-0000705,7422650731,harish.joshi1113@rediffmail.com,Harish Joshi,2026-03-22 05:00:00,243.11,1,Cold Brew,CHE-01
pos,POS-0000706,9859272990,megha_krishnan1063@gmail.com,Megha Krishnan,2026-04-26 19:00:00,310.56,1,Sandwich,BLR-02
ecommerce,ECO-0000707,9386442515,swati.iyer516@outlook.com,Swati Iyer,2026-03-16 14:00:00,364.73,1,Cold Brew,online
pos,POS-0000708,8274647748,pallavipatel738@outlook.com,Pallavi Patel,2025-10-31 16:00:00,334.69,4,Pastry,MUM-02
loyalty,LOY-0000709,8923438529,meghaiyer736@yahoo.com,Megha Iyer,2026-05-19 22:00:00,606.65,1,Merchandise,online
loyalty,LOY-0000710,7232040382,shreyamenon779@outlook.com,Shreya Menon,2026-05-19 20:00:00,4283.81,1,Bulk Order,online
pos,POS-0000711,7649226579,maheshsubramanian1473@rediffmail.com,Mahesh Subramanian,2026-05-03 13:00:00,1323.73,1,Merchandise,BLR-01
ecommerce,ECO-0000712,8276483826,divya_choudhary614@hotmail.com,Divya Choudhary,2026-04-10 23:00:00,1290.41,1,Merchandise,online
pos,POS-0000713,8389978588,abhishek_pillai286@gmail.com,Abhishek Pillai,2026-05-22 04:00:00,252.28,1,Espresso,DEL-01
ecommerce,ECO-0000714,8169613651,bhavanaqureshi530@outlook.com,Bhavana Qureshi,2026-04-02 07:00:00,319.39,1,Cold Brew,online
ecommerce,ECO-0000715,7060512405,harishyadav1111@rediffmail.com,Harish Yadav,2026-05-23 23:00:00,266.45,1,Cappuccino,online
loyalty,LOY-0000716,7347921119,nishahussain1107@yahoo.com,Nisha Hussain,2026-02-10 09:00:00,248.92,1,Cold Brew,online
loyalty,LOY-0000717,8937226150,naveen_kumar1061@hotmail.com,Naveen Kumar,2026-02-26 07:00:00,94.78,1,Pastry,online
ecommerce,ECO-0000718,7583888969,akash.ali1041@outlook.com,Akash Ali,2026-02-08 14:00:00,1129.79,2,Merchandise,online
ecommerce,ECO-0000719,8825241835,saurabh_reddy976@rediffmail.com,Saurabh Reddy,2026-06-07 07:00:00,364.53,2,Espresso,online
loyalty,LOY-0000720,8448701327,aartibose983@gmail.com,Aarti Bose,2026-03-10 14:00:00,613.62,1,Coffee Beans 250g,online
loyalty,LOY-0000721,8218397932,rohantrivedi595@outlook.com,Rohan Trivedi,2026-06-06 00:00:00,1096.0,1,Bulk Order,online
loyalty,LOY-0000722,7863796933,rohanpandey656@gmail.com,Rohan Pandey,2026-04-04 10:00:00,1771.57,3,Merchandise,online
loyalty,LOY-0000723,8706761617,pooja_hussain56@outlook.com,Pooja Hussain,2026-05-02 22:00:00,690.25,1,Merchandise,online
loyalty,LOY-0000724,8662066063,aartinair1093@outlook.com,Aarti Nair,2026-03-07 17:00:00,8193.3,2,Bulk Order,online
loyalty,LOY-0000725,9733343289,aliyasharma305@rediffmail.com,Aliya Sharma,2026-05-20 02:00:00,230.61,1,Sandwich,online
pos,POS-0000726,8389978588,abhishek_pillai286@gmail.com,Abhishek Pillai,2026-05-22 18:00:00,257.45,1,Cold Brew,DEL-02
loyalty,LOY-0000727,7888951788,sanjay.chatterjee885@outlook.com,Sanjay Chatterjee,2026-03-25 05:00:00,6443.02,2,Bulk Order,online
pos,POS-0000728,8159682852,tarun_naidu847@rediffmail.com,Tarun Naidu,2025-07-22 09:00:00,3911.09,1,Bulk Order,MUM-02
ecommerce,ECO-0000729,7132020402,ashokhussain11@yahoo.com,Ashok Hussain,2026-05-14 20:00:00,281.48,1,Sandwich,online
loyalty,LOY-0000730,7724482641,rekharoy1479@gmail.com,Rekha Roy,2026-04-08 09:00:00,80.03,1,Pastry,online
ecommerce,ECO-0000731,9418200599,shreya_joshi635@gmail.com,Shreya Joshi,2026-06-07 23:00:00,1351.65,4,Cappuccino,online
ecommerce,ECO-0000732,8528029945,aarti.pandey430@rediffmail.com,Aarti Pandey,2026-02-21 17:00:00,1465.37,4,Sandwich,online
loyalty,LOY-0000733,8197681356,nitin_mehta1302@gmail.com,Nitin Mehta,2026-03-26 12:00:00,693.54,1,Coffee Beans 250g,online
ecommerce,ECO-0000734,7610570936,meera.shah672@hotmail.com,Meera Shah,2026-03-07 05:00:00,322.87,1,Cold Brew,online
pos,POS-0000735,7767313856,sanjay_reddy1315@hotmail.com,Sanjay Reddy,2026-05-22 01:00:00,569.73,1,Coffee Beans 250g,DEL-02
pos,POS-0000736,8596392814,nikhil_mishra1220@hotmail.com,Nikhil Mishra,2026-05-21 23:00:00,461.95,1,Coffee Beans 250g,DEL-02
pos,POS-0000737,9494993141,arjunmalhotra214@yahoo.com,Arjun Malhotra,2026-05-14 15:00:00,306.78,1,Espresso,PUN-01
loyalty,LOY-0000738,8389978588,abhishek_pillai286@gmail.com,Abhishek Pillai,2025-12-24 19:00:00,579.95,1,Coffee Beans 250g,online
pos,POS-0000739,9887966672,riya.naidu1017@gmail.com,Riya Naidu,2026-05-14 07:00:00,1609.47,2,Coffee Beans 250g,PUN-01
pos,POS-0000740,8915761306,harishreddy624@rediffmail.com,Harish Reddy,2026-06-04 08:00:00,229.24,2,Pastry,PUN-01
ecommerce,ECO-0000741,8274647748,pallavipatel738@outlook.com,Pallavi Patel,2026-05-23 14:00:00,4424.59,3,Merchandise,online
pos,POS-0000742,9336547943,divyagupta1368@outlook.com,Divya Gupta,2026-02-21 03:00:00,958.61,2,Coffee Beans 250g,DEL-02
pos,POS-0000743,7676896893,tarun_qureshi265@hotmail.com,Tarun Qureshi,2026-04-19 09:00:00,300.59,2,Pastry,BLR-01
loyalty,LOY-0000744,7196452397,madhuri_choudhary419@yahoo.com,Madhuri Choudhary,2026-05-20 19:00:00,1755.15,1,Bulk Order,online
ecommerce,ECO-0000745,8518200627,prakashnaidu23@hotmail.com,Prakash Naidu,2026-01-04 22:00:00,2379.01,4,Coffee Beans 250g,online
loyalty,LOY-0000746,9474664297,harishpillai665@outlook.com,Harish Pillai,2026-04-28 00:00:00,401.98,1,Cold Brew,online
loyalty,LOY-0000747,9928726811,tarun.pandey818@rediffmail.com,Tarun Pandey,2026-04-16 08:00:00,553.02,2,Cappuccino,online
loyalty,LOY-0000748,9691197867,nitin.menon1470@yahoo.com,Nitin Menon,2025-06-11 20:00:00,883.86,1,Merchandise,online
pos,POS-0000749,9725559336,harishagarwal608@outlook.com,Harish Agarwal,2026-05-21 08:00:00,224.61,1,Espresso,CHE-01
loyalty,LOY-0000750,9189979646,akashbose1469@yahoo.com,Akash Bose,2026-05-18 01:00:00,79.34,1,Pastry,online
pos,POS-0000751,9099329530,neha_sheikh1164@rediffmail.com,Neha Sheikh,2026-05-24 14:00:00,629.91,2,Sandwich,CHE-01
loyalty,LOY-0000752,8839342764,adityatrivedi524@rediffmail.com,Aditya Trivedi,2026-04-19 05:00:00,3755.95,3,Merchandise,online
ecommerce,ECO-0000753,9660871424,riya_hussain150@yahoo.com,Riya Hussain,2026-05-23 15:00:00,292.05,1,Cappuccino,online
ecommerce,ECO-0000754,7983335882,megha.yadav883@yahoo.com,Megha Yadav,2026-01-09 17:00:00,218.49,1,Cold Brew,online
loyalty,LOY-0000755,7691586637,pranavnaidu827@hotmail.com,Pranav Naidu,2026-03-17 14:00:00,738.82,1,Coffee Beans 250g,online
pos,POS-0000756,7453998186,rohit_joshi380@yahoo.com,Rohit Joshi,2026-05-04 23:00:00,645.61,1,Coffee Beans 250g,HYD-01
loyalty,LOY-0000757,7477096925,harish.joshi1327@gmail.com,Harish Joshi,2026-05-14 05:00:00,747.0,3,Espresso,online
loyalty,LOY-0000758,9691197867,nitin.menon1470@yahoo.com,Nitin Menon,2025-09-23 18:00:00,2409.91,1,Bulk Order,online
pos,POS-0000759,9852751821,komalali871@yahoo.com,Komal Ali,2026-05-22 01:00:00,1528.84,2,Coffee Beans 250g,DEL-02
loyalty,LOY-0000760,7766484344,ayeshatiwari766@rediffmail.com,Ayesha Tiwari,2026-05-24 22:00:00,1296.17,2,Coffee Beans 250g,online
loyalty,LOY-0000761,8502968891,shreyaiyer697@gmail.com,Shreya Iyer,2025-12-27 05:00:00,176.94,1,Pastry,online
loyalty,LOY-0000762,8550339426,nitin_nair120@gmail.com,Nitin Nair,2026-03-13 03:00:00,6242.51,2,Bulk Order,online
pos,POS-0000763,9696522158,tara_pillai1375@hotmail.com,Tara Pillai,2026-06-06 11:00:00,251.3,1,Cold Brew,MUM-02
pos,POS-0000764,9611238652,sanjay_kumar1212@outlook.com,Sanjay Kumar,2026-02-12 10:00:00,1225.91,3,Coffee Beans 250g,BLR-02
ecommerce,ECO-0000765,9390057204,tarakhanna575@hotmail.com,Tara Khanna,2026-02-22 12:00:00,264.42,1,Espresso,online
ecommerce,ECO-0000766,9776720584,latha.patel244@gmail.com,Latha Patel,2026-03-07 13:00:00,277.83,1,Cappuccino,online
ecommerce,ECO-0000767,9256268646,nitin.rao207@outlook.com,Nitin Rao,2026-04-02 00:00:00,616.87,1,Merchandise,online
loyalty,LOY-0000768,9084113581,priya_mishra1230@rediffmail.com,Priya Mishra,2026-04-04 18:00:00,215.06,1,Espresso,online
pos,POS-0000769,9797370107,sureshtrivedi1162@gmail.com,Suresh Trivedi,2026-05-01 05:00:00,459.55,1,Coffee Beans 250g,DEL-02
ecommerce,ECO-0000770,8077083838,arjunbhat1264@yahoo.com,Arjun Bhat,2026-05-18 02:00:00,1102.85,3,Merchandise,online
loyalty,LOY-0000771,7413888694,geetakhanna232@gmail.com,Geeta Khanna,2026-04-06 17:00:00,212.03,1,Espresso,online
ecommerce,ECO-0000772,7474780833,shreyasubramanian472@outlook.com,Shreya Subramanian,2026-05-25 13:00:00,368.02,1,Sandwich,online
pos,POS-0000773,7843370639,divya.qureshi1301@outlook.com,Divya Qureshi,2026-05-31 12:00:00,80.85,1,Pastry,MUM-01
loyalty,LOY-0000774,9342019457,sanjaysen527@gmail.com,Sanjay Sen,2026-04-22 18:00:00,211.95,1,Espresso,online
pos,POS-0000775,8509177794,nisha.sheikh85@yahoo.com,Nisha Sheikh,2026-02-23 21:00:00,504.57,2,Espresso,MUM-01
loyalty,LOY-0000776,9737792982,meghaagarwal1142@hotmail.com,Megha Agarwal,2025-11-05 06:00:00,221.62,1,Pastry,online
pos,POS-0000777,7078937696,lakshmi.khan569@gmail.com,Lakshmi Khan,2026-01-24 15:00:00,7830.33,4,Bulk Order,PUN-01
ecommerce,ECO-0000778,9498136098,tarunbansal219@outlook.com,Tarun Bansal,2026-04-24 00:00:00,1480.09,2,Merchandise,online
pos,POS-0000779,7830976571,manish_khanna1362@yahoo.com,Manish Khanna,2026-04-22 23:00:00,266.37,1,Cappuccino,BLR-01
loyalty,LOY-0000780,8192475712,riyakapoor203@yahoo.com,Riya Kapoor,2026-03-26 01:00:00,570.99,2,Cappuccino,online
pos,POS-0000781,7693009121,ananya.iyer1419@gmail.com,Ananya Iyer,2026-05-04 14:00:00,656.86,2,Espresso,MUM-02
pos,POS-0000782,7265332548,sandeep_sen676@outlook.com,Sandeep Sen,2026-03-13 16:00:00,422.31,2,Sandwich,BLR-03
ecommerce,ECO-0000783,8183848372,aliyamishra500@gmail.com,Aliya Mishra,2026-04-14 19:00:00,4507.59,3,Bulk Order,online
ecommerce,ECO-0000784,9280995236,kunal.das1305@outlook.com,Kunal Das,2026-04-13 15:00:00,275.05,1,Cold Brew,online
ecommerce,ECO-0000785,7923006534,nitin.chatterjee954@outlook.com,Nitin Chatterjee,2025-04-24 22:00:00,1081.5,2,Coffee Beans 250g,online
ecommerce,ECO-0000786,7715271041,imran.pillai118@outlook.com,Imran Pillai,2026-04-10 22:00:00,708.82,2,Sandwich,online
ecommerce,ECO-0000787,8027149640,latha.bose1388@rediffmail.com,Latha Bose,2026-03-15 20:00:00,196.12,1,Pastry,online
pos,POS-0000788,8923438529,meghaiyer736@yahoo.com,Megha Iyer,2026-05-20 05:00:00,366.14,1,Cold Brew,BLR-02
pos,POS-0000789,8361882852,rekhapatel865@rediffmail.com,Rekha Patel,2026-06-02 06:00:00,2441.76,1,Bulk Order,MUM-01
pos,POS-0000790,8361882852,rekhapatel865@rediffmail.com,Rekha Patel,2026-04-27 09:00:00,263.82,1,Cappuccino,BLR-03
ecommerce,ECO-0000791,7505110414,neha_khanna212@gmail.com,Neha Khanna,2026-04-26 17:00:00,114.56,1,Pastry,online
ecommerce,ECO-0000792,8002520646,sapna.kapoor612@hotmail.com,Sapna Kapoor,2026-03-01 01:00:00,868.64,2,Merchandise,online
pos,POS-0000793,8573309258,asha_choudhary171@yahoo.com,Asha Choudhary,2026-04-16 18:00:00,294.23,1,Cappuccino,BLR-01
